DATE,POST_URL,VIDEO_URL,VIDEO_KEY
20180816,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_818881.html,http://www.xingning.gov.cn/xingning/files/201808172205296475_61FmphX5.mp4,20180816KMOQSU.mp4
20180817,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_818929.html,http://www.xingning.gov.cn/xingning/files/201808201124126525_XWHNwNY7.mp4,20180817MOQSUW.mp4
20180819,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_818931.html,http://www.xingning.gov.cn/xingning/files/201808202112356551_rQRSDK1z.mp4,20180819NPRTVX.mp4
20180820,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_819906.html,http://www.xingning.gov.cn/xingning/files/20180912221602688_UYvAj5tU.mp4,20180820OQSUWY.mp4
20180821,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819107.html,http://www.xingning.gov.cn/xingning/files/201808232101126947_ORY8Gn6j.mp4,20180821RTVXZB.mp4
20180822,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819108.html,http://www.xingning.gov.cn/xingning/files/201808232106266951_9UlibnzH.mp4,20180822SUWYAC.mp4
20180823,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_819180.html,http://www.xingning.gov.cn/xingning/files/201808242121187075_AOeBVuYF.mp4,20180823TVXZBD.mp4
20180824,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819210.html,http://www.xingning.gov.cn/xingning/files/201808251854267087_7WIzq4jW.mp4,20180824WYACEG.mp4
20180825,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819266.html,http://www.xingning.gov.cn/xingning/files/201808272217107275_O38aW29s.mp4,20180825YACEGI.mp4
20180826,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819269.html,http://www.xingning.gov.cn/xingning/files/201808272211037271_FQX5aWsB.mp4,20180826ZBDFHJ.mp4
20180827,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819314.html,http://www.xingning.gov.cn/xingning/files/201808282147397340_FKGaIun1.mp4,20180827BDFHJL.mp4
20180828,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819384.html,http://www.xingning.gov.cn/xingning/files/201808292220137441_Yldj9nVQ.mp4,20180828DFHJLN.mp4
20180829,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819428.html,http://www.xingning.gov.cn/xingning/files/2018083022002531_AVY8iA0G.mp4,20180829FHJLNP.mp4
20180830,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819504.html,http://www.xingning.gov.cn/xingning/files/20180831204434149_Yz7BCK59.mp4,20180830KMOQSU.mp4
20180831,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819502.html,http://www.xingning.gov.cn/xingning/files/20180901221540160_e1MAh24w.mp4,20180831JLNPRT.mp4
20180901,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819506.html,http://www.xingning.gov.cn/xingning/files/20180901221819164_6gqEDGtx.mp4,20180901LNPRTV.mp4
20180902,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819572.html,http://www.xingning.gov.cn/xingning/files/20180903200620247_wNQNG6OQ.mp4,20180902NPRTVX.mp4
20180903,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819617.html,http://www.xingning.gov.cn/xingning/files/20180904200024277_vYQOK4ra.mp4,20180903PRTVXZ.mp4
20180904,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_819661.html,http://www.xingning.gov.cn/xingning/files/20180905200914342_2ySuS6u5.mp4,20180904QSUWYA.mp4
20180905,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819715.html,http://www.xingning.gov.cn/xingning/files/20180906211638479_er2bFLYL.mp4,20180905TVXZBD.mp4
20180906,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819786.html,http://www.xingning.gov.cn/xingning/files/20180907212621552_S5FhmKMv.mp4,20180906XZBDFH.mp4
20180907,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819787.html,http://www.xingning.gov.cn/xingning/files/20180908211728559_p6rHKEx9.mp4,20180907YACEGI.mp4
20180908,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819789.html,http://www.xingning.gov.cn/xingning/files/20180909211952565_WmK0hjJC.mp4,20180908ZBDFHJ.mp4
20180909,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819825.html,http://www.xingning.gov.cn/xingning/files/20180910213314578_c5uJxqxy.mp4,20180909BDFHJL.mp4
20180910,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819870.html,http://www.xingning.gov.cn/xingning/files/20180911221833628_xqkMrvJQ.mp4,20180910DFHJLN.mp4
20180911,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819914.html,http://www.xingning.gov.cn/xingning/files/20180912221057682_Si3BHPXN.mp4,20180911FHJLNP.mp4
20180912,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_819974.html,http://www.xingning.gov.cn/xingning/files/20180913214048737_3aXwGlig.mp4,20180912HJLNPR.mp4
20180913,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820071.html,http://www.xingning.gov.cn/xingning/files/20180914220753820_n0LKsCEy.mp4,20180913LNPRTV.mp4
20180914,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820072.html,http://www.xingning.gov.cn/xingning/files/20180915221645872_tpYzAkYv.mp4,20180914MOQSUW.mp4
20180915,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820073.html,http://www.xingning.gov.cn/xingning/files/2018091621254119_zSIX4rm1.mp4,20180915NPRTVX.mp4
20180916,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820137.html,http://www.xingning.gov.cn/xingning/files/20180917212824141_xZpcsUYQ.mp4,20180916PRTVXZ.mp4
20180917,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820176.html,http://www.xingning.gov.cn/xingning/files/20180918210138190_Z3fKSBIe.mp4,20180917RTVXZB.mp4
20180918,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820207.html,http://www.xingning.gov.cn/xingning/files/20180919203952236_JY4nFioh.mp4,20180918TVXZBD.mp4
20180919,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820244.html,http://www.xingning.gov.cn/xingning/files/20180920202711279_fzrOzRHB.mp4,20180919VXZBDF.mp4
20180920,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820448.html,http://www.xingning.gov.cn/xingning/files/20180921210558375_bVeT66hu.mp4,20180920CEGIKM.mp4
20180921,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820449.html,http://www.xingning.gov.cn/xingning/files/20180922210244387_yajExHul.mp4,20180921DFHJLN.mp4
20180922,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820450.html,http://www.xingning.gov.cn/xingning/files/20180923195717391_DljWpX0O.mp4,20180922EGIKMO.mp4
20180923,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820451.html,http://www.xingning.gov.cn/xingning/files/20180924214742400_hyQWzvkd.mp4,20180923FHJLNP.mp4
20180924,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820452.html,http://www.xingning.gov.cn/xingning/files/20180925214905472_VcmyBN4P.mp4,20180924GIKMOQ.mp4
20180925,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820454.html,http://www.xingning.gov.cn/xingning/files/20180926220319506_HAz50RPp.mp4,20180925HJLNPR.mp4
20180926,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820497.html,http://www.xingning.gov.cn/xingning/files/20180927223852594_ckDECLXC.mp4,20180926JLNPRT.mp4
20180927,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820738.html,http://www.xingning.gov.cn/xingning/files/20180928211737668_LqNYzRZW.mp4,20180927TVXZBD.mp4
20180928,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820739.html,http://www.xingning.gov.cn/xingning/files/2018092922194950_GrqUjIcu.mp4,20180928UWYACE.mp4
20180929,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820740.html,http://www.xingning.gov.cn/xingning/files/201809302247473_YqyCTrnT.mp4,20180929VXZBDF.mp4
20180930,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820741.html,http://www.xingning.gov.cn/xingning/files/2018100121142630_byZXdB99.mp4,20180930WYACEG.mp4
20181001,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820742.html,http://www.xingning.gov.cn/xingning/files/2018100220585335_WYXfELNw.mp4,20181001XZBDFH.mp4
20181002,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820743.html,http://www.xingning.gov.cn/xingning/files/2018100321421339_AYRR96SL.mp4,20181002YACEGI.mp4
20181003,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820744.html,http://www.xingning.gov.cn/xingning/files/2018100421031955_ODlsDBIx.mp4,20181003ZBDFHJ.mp4
20181004,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820745.html,http://www.xingning.gov.cn/xingning/files/2018100519482259_gyPq8jW5.mp4,20181004ACEGIK.mp4
20181005,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_820701.html,http://www.xingning.gov.cn/xingning/files/20181008132621114_wLV3iCIR.mp4,20181005SUWYAC.mp4
20181006,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820848.html,http://www.xingning.gov.cn/xingning/files/2018100720310894_dAsvVgMw.mp4,20181006FHJLNP.mp4
20181007,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820849.html,http://www.xingning.gov.cn/xingning/files/20181008214850143_kI3d8SRe.mp4,20181007GIKMOQ.mp4
20181008,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820850.html,http://www.xingning.gov.cn/xingning/files/20181009215714272_bnY5iazf.mp4,20181008HJLNPR.mp4
20181009,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820938.html,http://www.xingning.gov.cn/xingning/files/20181010210536308_0TDdgdcK.mp4,20181009KMOQSU.mp4
20181010,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_820939.html,http://www.xingning.gov.cn/xingning/files/20181011213434375_TUFN9bif.mp4,20181010LNPRTV.mp4
20181011,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821005.html,http://www.xingning.gov.cn/xingning/files/20181012205926415_BLFQp3L2.mp4,20181011PRTVXZ.mp4
20181012,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821006.html,http://www.xingning.gov.cn/xingning/files/20181013202920428_05kByySU.mp4,20181012QSUWYA.mp4
20181013,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821007.html,http://www.xingning.gov.cn/xingning/files/20181014220213432_o7IlBmMb.mp4,20181013RTVXZB.mp4
20181014,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821056.html,http://www.xingning.gov.cn/xingning/files/20181015210254497_sTavgi31.mp4,20181014TVXZBD.mp4
20181015,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821127.html,http://www.xingning.gov.cn/xingning/files/20181016211326568_iE8k8M7S.mp4,20181015VXZBDF.mp4
20181016,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821194.html,http://www.xingning.gov.cn/xingning/files/20181017204014664_gV1xNu0K.mp4,20181016XZBDFH.mp4
20181017,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821254.html,http://www.xingning.gov.cn/xingning/files/20181018205508756_sq6UnJtB.mp4,20181017ZBDFHJ.mp4
20181018,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821347.html,http://www.xingning.gov.cn/xingning/files/20181019214701878_cVHvi2xN.mp4,20181018DFHJLN.mp4
20181019,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821348.html,http://www.xingning.gov.cn/xingning/files/20181020205707890_QmatI6fJ.mp4,20181019EGIKMO.mp4
20181020,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821350.html,http://www.xingning.gov.cn/xingning/files/20181021220258899_GcLr54BE.mp4,20181020FHJLNP.mp4
20181021,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821509.html,http://www.xingning.gov.cn/xingning/files/20181022211500955_5pwzx70D.mp4,20181021IKMOQS.mp4
20181022,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821511.html,http://www.xingning.gov.cn/xingning/files/201810232212181032_mJuFNwAu.mp4,20181022JLNPRT.mp4
20181023,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821576.html,http://www.xingning.gov.cn/xingning/files/201810242144351167_3LLqMv6N.mp4,20181023LNPRTV.mp4
20181024,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821624.html,http://www.xingning.gov.cn/xingning/files/201810252200041283_LDelG51V.mp4,20181024NPRTVX.mp4
20181025,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821748.html,http://www.xingning.gov.cn/xingning/files/201810262049471353_U2be7xPE.mp4,20181025RTVXZB.mp4
20181026,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821749.html,http://www.xingning.gov.cn/xingning/files/201810272208081372_ujhBX41X.mp4,20181026SUWYAC.mp4
20181027,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821751.html,http://www.xingning.gov.cn/xingning/files/201810282047391382_kjNVWrsR.mp4,20181027TVXZBD.mp4
20181028,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821811.html,http://www.xingning.gov.cn/xingning/files/201810292100231513_rrCqpc9E.mp4,20181028VXZBDF.mp4
20181029,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821862.html,http://www.xingning.gov.cn/xingning/files/201810302151481572_Z9RAsQMd.mp4,20181029XZBDFH.mp4
20181030,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821904.html,http://www.xingning.gov.cn/xingning/files/201810312134471640_0rABwr7T.mp4,20181030ZBDFHJ.mp4
20181031,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_821948.html,http://www.xingning.gov.cn/xingning/files/201811012044161675_GUC1G9kJ.mp4,20181031BDFHJL.mp4
20181101,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822022.html,http://www.xingning.gov.cn/xingning/files/201811022112371739_CiHwLHR4.mp4,20181101FHJLNP.mp4
20181102,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822023.html,http://www.xingning.gov.cn/xingning/files/201811032131491746_BTOgxlJm.mp4,20181102GIKMOQ.mp4
20181103,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822024.html,http://www.xingning.gov.cn/xingning/files/201811042058201755_PIbEQM70.mp4,20181103HJLNPR.mp4
20181104,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822155.html,http://www.xingning.gov.cn/xingning/files/201811052003341922_VxZtuG8B.mp4,20181104JLNPRT.mp4
20181105,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822205.html,http://www.xingning.gov.cn/xingning/files/201811062148461997_RZJULwdq.mp4,20181105LNPRTV.mp4
20181106,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822262.html,http://www.xingning.gov.cn/xingning/files/201811072159582091_ZrFhYdvW.mp4,20181106NPRTVX.mp4
20181107,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822304.html,http://www.xingning.gov.cn/xingning/files/201811082113122141_p3106Yw7.mp4,20181107PRTVXZ.mp4
20181108,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822365.html,http://www.xingning.gov.cn/xingning/files/201811092149062216_6Rv6OeQ1.mp4,20181108TVXZBD.mp4
20181109,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822366.html,http://www.xingning.gov.cn/xingning/files/201811102126472228_XlUcY8Ba.mp4,20181109UWYACE.mp4
20181110,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822368.html,http://www.xingning.gov.cn/xingning/files/201811112120462232_DOwOwVfl.mp4,20181110VXZBDF.mp4
20181111,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822433.html,http://www.xingning.gov.cn/xingning/files/201811122111142352_rsLGBMJv.mp4,20181111XZBDFH.mp4
20181112,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822535.html,http://www.xingning.gov.cn/xingning/files/201811141033562438_XmEfO8po.mp4,20181112ACEGIK.mp4
20181113,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822536.html,http://www.xingning.gov.cn/xingning/files/201811142104352536_23szAAfV.mp4,20181113BDFHJL.mp4
20181114,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822673.html,http://www.xingning.gov.cn/xingning/files/201811152157232576_ImI6qDVy.mp4,20181114FHJLNP.mp4
20181115,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822674.html,http://www.xingning.gov.cn/xingning/files/201811162229212682_iSQLz4o0.mp4,20181115GIKMOQ.mp4
20181116,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822675.html,http://www.xingning.gov.cn/xingning/files/201811172116312703_ApuCsQOE.mp4,20181116HJLNPR.mp4
20181117,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822717.html,http://www.xingning.gov.cn/xingning/files/201811191106592756_xztmUygS.mp4,20181117KMOQSU.mp4
20181118,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822719.html,http://www.xingning.gov.cn/xingning/files/201811192108172810_WBG9tqJ6.mp4,20181118LNPRTV.mp4
20181119,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822771.html,http://www.xingning.gov.cn/xingning/files/201811202208072866_7a4Qorzv.mp4,20181119NPRTVX.mp4
20181120,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822842.html,http://www.xingning.gov.cn/xingning/files/201811212050343020_E0IAFWPG.mp4,20181120PRTVXZ.mp4
20181121,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822979.html,http://www.xingning.gov.cn/xingning/files/201811222149473111_eOFRyIXw.mp4,20181121SUWYAC.mp4
20181122,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_822980.html,http://www.xingning.gov.cn/xingning/files/201811232156083172_0uQ3QANy.mp4,20181122TVXZBD.mp4
20181126,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823190.html,http://www.xingning.gov.cn/xingning/files/201811272140063393_7qplvtks.mp4,20181126WYACEG.mp4
20181127,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823191.html,http://www.xingning.gov.cn/xingning/files/201811282143223527_vlU4lbk5.mp4,20181127XZBDFH.mp4
20181128,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823271.html,http://www.xingning.gov.cn/xingning/files/201811292033583612_GT2TiniS.mp4,20181128ZBDFHJ.mp4
20181129,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823330.html,http://www.xingning.gov.cn/xingning/files/201811302156003702_V1w5bCBn.mp4,20181129DFHJLN.mp4
20181130,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823331.html,http://www.xingning.gov.cn/xingning/files/201812011825463705_82ZEI1HX.mp4,20181130EGIKMO.mp4
20181201,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823332.html,http://www.xingning.gov.cn/xingning/files/201812011945353710_atg4ugsv.mp4,20181201FHJLNP.mp4
20181202,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823384.html,http://www.xingning.gov.cn/xingning/files/201812032204243833_f38caEyt.mp4,20181202HJLNPR.mp4
20181203,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823492.html,http://www.xingning.gov.cn/xingning/files/201812042038333905_q8QS8FmJ.mp4,20181203KMOQSU.mp4
20181204,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823494.html,http://www.xingning.gov.cn/xingning/files/201812052038484041_jt304ysD.mp4,20181204LNPRTV.mp4
20181205,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823640.html,http://www.xingning.gov.cn/xingning/files/201812062148244170_2hewxbW6.mp4,20181205QSUWYA.mp4
20181206,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823641.html,http://www.xingning.gov.cn/xingning/files/201812072157154259_9zmAXcW9.mp4,20181206RTVXZB.mp4
20181207,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823642.html,http://www.xingning.gov.cn/xingning/files/201812082227054299_w9Jk5mou.mp4,20181207SUWYAC.mp4
20181208,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823643.html,http://www.xingning.gov.cn/xingning/files/201812092123374303_fizF4D6G.mp4,20181208TVXZBD.mp4
20181209,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823765.html,http://www.xingning.gov.cn/xingning/files/201812111151004420_4SWAlaBt.mp4,20181209WYACEG.mp4
20181210,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823766.html,http://www.xingning.gov.cn/xingning/files/201812112129524466_DaZStruL.mp4,20181210XZBDFH.mp4
20181211,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823784.html,http://www.xingning.gov.cn/xingning/files/201812122050074519_4q0v2MrZ.mp4,20181211ZBDFHJ.mp4
20181212,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823864.html,http://www.xingning.gov.cn/xingning/files/201812132052384620_a2KoPFDo.mp4,20181212BDFHJL.mp4
20181213,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823950.html,http://www.xingning.gov.cn/xingning/files/201812142252254744_rz3iRH7j.mp4,20181213FHJLNP.mp4
20181214,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823951.html,http://www.xingning.gov.cn/xingning/files/201812151611584751_6WisDuva.mp4,20181214GIKMOQ.mp4
20181215,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_823952.html,http://www.xingning.gov.cn/xingning/files/201812152148204766_ZEpcGWXt.mp4,20181215HJLNPR.mp4
20181216,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824038.html,http://www.xingning.gov.cn/xingning/files/201812172118594951_CX5kLorV.mp4,20181216JLNPRT.mp4
20181217,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824154.html,http://www.xingning.gov.cn/xingning/files/201812182130365074_CGiqML1x.mp4,20181217LNPRTV.mp4
20181218,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824224.html,http://www.xingning.gov.cn/xingning/files/201812192111045170_R6PbTWau.mp4,20181218OQSUWY.mp4
20181219,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824225.html,http://www.xingning.gov.cn/xingning/files/201812202149455289_vDzAjMJQ.mp4,20181219PRTVXZ.mp4
20181220,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824294.html,http://www.xingning.gov.cn/xingning/files/201812212213155385_uBWE62Tr.mp4,20181220TVXZBD.mp4
20181221,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824295.html,http://www.xingning.gov.cn/xingning/files/201812222039335471_h9BDJzR1.mp4,20181221UWYACE.mp4
20181222,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824296.html,http://www.xingning.gov.cn/xingning/files/201812232031575487_CXY4YSsd.mp4,20181222VXZBDF.mp4
20181223,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824451.html,http://www.xingning.gov.cn/xingning/files/201812242154165565_PHml2bB5.mp4,20181223YACEGI.mp4
20181224,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824452.html,http://www.xingning.gov.cn/xingning/files/201812252230055621_XjUlKNtK.mp4,20181224ZBDFHJ.mp4
20181225,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824489.html,http://www.xingning.gov.cn/xingning/files/201812262211425739_5ATgtjan.mp4,20181225BDFHJL.mp4
20181226,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824546.html,http://www.xingning.gov.cn/xingning/files/201812272121205807_BiNlhcNi.mp4,20181226DFHJLN.mp4
20181227,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824617.html,http://www.xingning.gov.cn/xingning/files/201812282021215880_On8VpNUJ.mp4,20181227FHJLNP.mp4
20181228,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824706.html,http://www.xingning.gov.cn/xingning/files/201812292120486010_WDdf3IAP.mp4,20181228JLNPRT.mp4
20181229,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824707.html,http://www.xingning.gov.cn/xingning/files/201812302133496043_a21Ag0TD.mp4,20181229KMOQSU.mp4
20181230,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824709.html,http://www.xingning.gov.cn/xingning/files/201812312147506058_eYi3IvaR.mp4,20181230LNPRTV.mp4
20190101,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824781.html,http://www.xingning.gov.cn/xingning/files/201901022148266145_rzKQ1fhB.mp4,20190101NPRTVX.mp4
20190104,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824943.html,http://www.xingning.gov.cn/xingning/files/201901052213226282_e7oJN2pS.mp4,20190104SUWYAC.mp4
20190105,http://www.xingning.gov.cn/zfjg/xnsgbdst/spdb/cxyx/content/post_824945.html,http://www.xingning.gov.cn/xingning/files/201901062202356301_ycgHzP7C.mp4,20190105TVXZBD.mp4
