video_date,video_id,post_url,video_url
2016-08-04,783405,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783405.html,http://www.xingning.gov.cn/xingning/files/2016080419391213447_cOKifrnK.mp4
2016-08-05,783469,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783469.html,http://www.xingning.gov.cn/xingning/files/2016080519134413522_9gtE3J6x.mp4
2016-08-06,783473,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783473.html,http://www.xingning.gov.cn/xingning/files/2016080620482213528_vfdgcW4n.mp4
2016-08-07,783475,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783475.html,http://www.xingning.gov.cn/xingning/files/2016080720040713534_A0vQEaLL.mp4
2016-08-08,783503,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783503.html,http://www.xingning.gov.cn/xingning/files/2016080819414513565_9kaFZzwz.mp4
2016-08-09,783523,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783523.html,http://www.xingning.gov.cn/xingning/files/2016080919172913604_JmYImSTL.mp4
2016-08-10,783551,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783551.html,http://www.xingning.gov.cn/xingning/files/2016081018575213655_ukuDt1YX.mp4
2016-08-11,783592,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783592.html,http://www.xingning.gov.cn/xingning/files/2016081118122513710_HATkt3ik.mp4
2016-08-12,783612,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783612.html,http://www.xingning.gov.cn/xingning/files/2016081219151613753_rcwy4be4.mp4
2016-08-13,783615,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783615.html,http://www.xingning.gov.cn/xingning/files/2016081319450213756_gOTfDDrF.mp4
2016-08-14,783617,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783617.html,http://www.xingning.gov.cn/xingning/files/2016081419494013760_tHmbZRL0.mp4
2016-08-15,783654,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783654.html,http://www.xingning.gov.cn/xingning/files/2016081520170613805_M23kjqwH.mp4
2016-08-16,783692,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783692.html,http://www.xingning.gov.cn/xingning/files/2016081620174113842_9xHr21j1.mp4
2016-08-17,783739,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783739.html,http://www.xingning.gov.cn/xingning/files/2016081720110213887_gZ9DAN9a.mp4
2016-08-18,783762,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783762.html,http://www.xingning.gov.cn/xingning/files/2016081820364213923_yzUPN6DV.mp4
2016-08-19,783795,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783795.html,http://www.xingning.gov.cn/xingning/files/2016081921462613966_7qRTIrvi.mp4
2016-08-20,783799,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783799.html,http://www.xingning.gov.cn/xingning/files/2016082020571213970_EZSs04B2.mp4
2016-08-21,783804,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783804.html,http://www.xingning.gov.cn/xingning/files/2016082118244613991_K143nHP1.mp4
2016-08-22,783847,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783847.html,http://www.xingning.gov.cn/xingning/files/2016082221003314029_dp1vsmSj.mp4
2016-08-23,783886,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783886.html,http://www.xingning.gov.cn/xingning/files/2016082320052414053_cpUzIE9F.mp4
2016-08-24,783925,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783925.html,http://www.xingning.gov.cn/xingning/files/2016082420182714086_MRvPcLIz.mp4
2016-08-25,783968,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_783968.html,http://www.xingning.gov.cn/xingning/files/2016082520145614135_SCdrsc1Q.mp4
2016-08-26,784013,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784013.html,http://www.xingning.gov.cn/xingning/files/2016082620182414210_QUn03BRj.mp4
2016-08-27,784019,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784019.html,http://www.xingning.gov.cn/xingning/files/2016082719552714220_fVgY8Ozc.mp4
2016-08-28,784021,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784021.html,http://www.xingning.gov.cn/xingning/files/2016082820260914233_JMF2AeOA.mp4
2016-08-29,784050,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784050.html,http://www.xingning.gov.cn/xingning/files/2016082920113014271_dX5YxR1j.mp4
2016-08-30,784079,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784079.html,http://www.xingning.gov.cn/xingning/files/2016083019425714285_aLQX5aka.mp4
2016-08-31,784124,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784124.html,http://www.xingning.gov.cn/xingning/files/2016083119295014356_lrCusCGV.mp4
2016-09-01,784178,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784178.html,http://www.xingning.gov.cn/xingning/files/2016090119540114430_x3RrWNc3.mp4
2016-09-02,784193,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784193.html,http://www.xingning.gov.cn/xingning/files/2016090219550214509_DXg3ExWr.mp4
2016-09-03,784198,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784198.html,http://www.xingning.gov.cn/xingning/files/2016090320334114524_vVQQ9zk2.mp4
2016-09-04,784201,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784201.html,http://www.xingning.gov.cn/xingning/files/2016090420141914530_IHMNzrro.mp4
2016-09-05,784245,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784245.html,http://www.xingning.gov.cn/xingning/files/2016090519465614563_2tyDZ980.mp4
2016-09-06,784289,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784289.html,http://www.xingning.gov.cn/xingning/files/2016090619481214617_uMisTkeI.mp4
2016-09-07,784326,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784326.html,http://www.xingning.gov.cn/xingning/files/2016090720250614645_OlKQqffQ.mp4
2016-09-08,784362,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784362.html,http://www.xingning.gov.cn/xingning/files/2016090819421314697_5ETYaTlh.mp4
2016-09-09,784409,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784409.html,http://www.xingning.gov.cn/xingning/files/2016090920473514754_hT0UwXcT.mp4
2016-09-10,784418,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784418.html,http://www.xingning.gov.cn/xingning/files/2016091018574914775_UJgpgxTu.mp4
2016-09-11,784424,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784424.html,http://www.xingning.gov.cn/xingning/files/2016091119151514785_wiIu7VJ4.mp4
2016-09-12,784460,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784460.html,http://www.xingning.gov.cn/xingning/files/2016091219111714827_Hr3DLxv6.mp4
2016-09-13,784515,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784515.html,http://www.xingning.gov.cn/xingning/files/2016091319311514878_Ebx3bBTg.mp4
2016-09-14,784566,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784566.html,http://www.xingning.gov.cn/xingning/files/2016091420111814950_znjJvy6o.mp4
2016-09-15,784575,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784575.html,http://www.xingning.gov.cn/xingning/files/2016091520273814973_wHBRaj5y.mp4
2016-09-16,784578,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784578.html,http://www.xingning.gov.cn/xingning/files/2016091620050714978_h8eMfiZ9.mp4
2016-09-17,784583,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784583.html,http://www.xingning.gov.cn/xingning/files/2016091719374214993_GI9pYRPM.mp4
2016-09-18,784620,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784620.html,http://www.xingning.gov.cn/xingning/files/2016091820293615057_A05OYMtS.mp4
2016-09-19,784693,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784693.html,http://www.xingning.gov.cn/xingning/files/2016091922501915109_A8tk6jH7.mp4
2016-09-20,784766,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784766.html,http://www.xingning.gov.cn/xingning/files/2016092020262315163_oRCteVCx.mp4
2016-09-21,784832,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784832.html,http://www.xingning.gov.cn/xingning/files/2016092119030415204_PH0CHQFB.mp4
2016-09-22,784878,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784878.html,http://www.xingning.gov.cn/xingning/files/2016092220113715261_0ayTVvyf.mp4
2016-09-23,784880,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784880.html,http://www.xingning.gov.cn/xingning/files/2016092320335015332_3bFYKUsA.mp4
2016-09-24,784987,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784987.html,http://www.xingning.gov.cn/xingning/files/2016092418480915362_IUQeKEli.mp4
2016-09-25,784988,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_784988.html,http://www.xingning.gov.cn/xingning/files/2016092418492015364_rKHPvCdY.mp4
2016-09-26,785044,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785044.html,http://www.xingning.gov.cn/xingning/files/2016092619144215466_smQxZHli.mp4
2016-09-27,785108,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785108.html,http://www.xingning.gov.cn/xingning/files/2016092720234515508_iJxDBFto.mp4
2016-09-28,785164,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785164.html,http://www.xingning.gov.cn/xingning/files/2016092819512215572_Z8IAfQTG.mp4
2016-09-29,785220,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785220.html,http://www.xingning.gov.cn/xingning/files/2016092919254615672_NZCk8RBg.mp4
2016-09-30,785268,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785268.html,http://www.xingning.gov.cn/xingning/files/2016093020410115769_SCffmhxL.mp4
2016-10-01,785290,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785290.html,http://www.xingning.gov.cn/xingning/files/2016100120382715821_Z4qsPkgy.mp4
2016-10-02,785294,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785294.html,http://www.xingning.gov.cn/xingning/files/2016100218364415829_kEyoSMPB.mp4
2016-10-03,785303,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785303.html,http://www.xingning.gov.cn/xingning/files/2016100321532315836_EmnZHECS.mp4
2016-10-04,785306,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785306.html,http://www.xingning.gov.cn/xingning/files/2016100419231315842_ErHL0H4f.mp4
2016-10-05,785313,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785313.html,http://www.xingning.gov.cn/xingning/files/2016100519250215849_3B8CU6Td.mp4
2016-10-06,785318,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785318.html,http://www.xingning.gov.cn/xingning/files/2016100618023715860_04xLUydg.mp4
2016-10-07,785323,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785323.html,http://www.xingning.gov.cn/xingning/files/2016100818173515916_rxjM7uDx.mp4
2016-10-08,785437,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785437.html,http://www.xingning.gov.cn/xingning/files/2016100820422115924_n5bPALLt.mp4
2016-10-09,785507,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785507.html,http://www.xingning.gov.cn/xingning/files/2016100919210215994_VXejlFA2.mp4
2016-10-10,785581,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785581.html,http://www.xingning.gov.cn/xingning/files/2016101019531716047_BmxWfwFd.mp4
2016-10-11,785632,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785632.html,http://www.xingning.gov.cn/xingning/files/2016101120371316096_DOLxRtLu.mp4
2016-10-12,785744,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785744.html,http://www.xingning.gov.cn/xingning/files/2016101219414816188_aSlhnjtI.mp4
2016-10-13,785793,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785793.html,http://www.xingning.gov.cn/xingning/files/2016101319561516237_HEmMMkOw.mp4
2016-10-14,785855,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785855.html,http://www.xingning.gov.cn/xingning/files/2016101419405916286_lXa0PPQv.mp4
2016-10-15,785861,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785861.html,http://www.xingning.gov.cn/xingning/files/2016101519165016292_dSomu4ok.mp4
2016-10-16,785876,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785876.html,http://www.xingning.gov.cn/xingning/files/2016101619510016311_PUkfU2m6.mp4
2016-10-17,785974,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_785974.html,http://www.xingning.gov.cn/xingning/files/2016101721183716378_47rmiPx6.mp4
2016-10-18,786044,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786044.html,http://www.xingning.gov.cn/xingning/files/2016101820553616469_3GuzOOZC.mp4
2016-10-19,786123,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786123.html,http://www.xingning.gov.cn/xingning/files/2016101921105816548_myKKGfj6.mp4
2016-10-20,786204,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786204.html,http://www.xingning.gov.cn/xingning/files/2016102020250816623_jDBYlbk8.mp4
2016-10-21,786266,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786266.html,http://www.xingning.gov.cn/xingning/files/2016102120592016685_USzvJ5Jb.mp4
2016-10-22,786284,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786284.html,http://www.xingning.gov.cn/xingning/files/2016102220415716692_XUWrqSPL.mp4
2016-10-23,786299,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786299.html,http://www.xingning.gov.cn/xingning/files/2016102321014616705_tflNvMkW.mp4
2016-10-24,786350,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786350.html,http://www.xingning.gov.cn/xingning/files/2016102420415916793_I66nKCMt.mp4
2016-10-25,786401,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786401.html,http://www.xingning.gov.cn/xingning/files/2016102520422116894_FoV3gY1x.mp4
2016-10-26,786479,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786479.html,http://www.xingning.gov.cn/xingning/files/2016102619341417080_yNCejc85.mp4
2016-10-27,786554,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786554.html,http://www.xingning.gov.cn/xingning/files/2016102719535917399_k4lM1Ywi.mp4
2016-10-28,786655,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786655.html,http://www.xingning.gov.cn/xingning/files/2016102820380317671_5c1QUHOR.mp4
2016-10-29,786677,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786677.html,http://www.xingning.gov.cn/xingning/files/2016102920012317696_HC12aSLT.mp4
2016-10-30,786689,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786689.html,http://www.xingning.gov.cn/xingning/files/2016103019245517727_QL5kCBNz.mp4
2016-11-03,786901,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786901.html,http://www.xingning.gov.cn/xingning/files/2016110320422518237_Y55QeOwO.mp4
2016-11-04,786955,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786955.html,http://www.xingning.gov.cn/xingning/files/2016110420311118290_ycvBPBdl.mp4
2016-11-05,786959,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_786959.html,http://www.xingning.gov.cn/xingning/files/2016110520223618295_fZnhIrVP.mp4
2016-11-07,787007,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787007.html,http://www.xingning.gov.cn/xingning/files/2016110719333118384_qXRAsKE8.mp4
2016-11-08,787040,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787040.html,http://www.xingning.gov.cn/xingning/files/2016110819513718448_05Q44Frx.mp4
2016-11-09,787101,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787101.html,http://www.xingning.gov.cn/xingning/files/2016110920175018498_2LNOdPJB.mp4
2016-11-10,787154,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787154.html,http://www.xingning.gov.cn/xingning/files/2016111020113818548_XTk7gd12.mp4
2016-11-11,787191,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787191.html,http://www.xingning.gov.cn/xingning/files/2016111120423518579_smsjQj2E.mp4
2016-11-12,787200,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787200.html,http://www.xingning.gov.cn/xingning/files/2016111220115418596_11djpUPW.mp4
2016-11-13,787205,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787205.html,http://www.xingning.gov.cn/xingning/files/2016111320225518604_PlqDQAwL.mp4
2016-11-14,787258,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787258.html,http://www.xingning.gov.cn/xingning/files/2016111420225118690_u5EmwhGH.mp4
2016-11-15,787295,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787295.html,http://www.xingning.gov.cn/xingning/files/2016111520135118760_mtADmer5.mp4
2016-11-16,787332,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787332.html,http://www.xingning.gov.cn/xingning/files/2016111621135118797_MbncFnEe.mp4
2016-11-17,787387,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787387.html,http://www.xingning.gov.cn/xingning/files/2016111721270318855_dSYSYpR6.mp4
2016-11-18,787408,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787408.html,http://www.xingning.gov.cn/xingning/files/2016111820562918911_Ex39m6Wy.mp4
2016-11-19,787421,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787421.html,http://www.xingning.gov.cn/xingning/files/2016111920424118926_KaYQdtgC.mp4
2016-11-20,787426,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787426.html,http://www.xingning.gov.cn/xingning/files/2016112020243418947_WuyX5JAD.mp4
2016-11-21,787470,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787470.html,http://www.xingning.gov.cn/xingning/files/2016112120211519038_FWn8nxd8.mp4
2016-11-22,787505,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787505.html,http://www.xingning.gov.cn/xingning/files/2016112219464319214_rW1QAiRk.mp4
2016-11-23,787538,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787538.html,http://www.xingning.gov.cn/xingning/files/2016112320015519324_pwTQS52S.mp4
2016-11-24,787596,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787596.html,http://www.xingning.gov.cn/xingning/files/2016112420303319458_WwBgU8qM.mp4
2016-11-25,787651,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787651.html,http://www.xingning.gov.cn/xingning/files/2016112520504419612_Dzd6bmFv.mp4
2016-11-26,787658,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787658.html,http://www.xingning.gov.cn/xingning/files/2016112620191719653_osXhDPz7.mp4
2016-11-27,787665,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787665.html,http://www.xingning.gov.cn/xingning/files/2016112718312419667_TGvroua9.mp4
2016-11-28,787709,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787709.html,http://www.xingning.gov.cn/xingning/files/2016112822095619720_if1THfup.mp4
2016-11-29,787745,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787745.html,http://www.xingning.gov.cn/xingning/files/2016112920250419769_dwSMLvYE.mp4
2016-11-30,787789,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787789.html,http://www.xingning.gov.cn/xingning/files/2016113019440519844_2mNOB1Ho.mp4
2016-12-01,787846,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787846.html,http://www.xingning.gov.cn/xingning/files/2016120209070019918_2IVh7uWl.mp4
2016-12-02,787912,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787912.html,http://www.xingning.gov.cn/xingning/files/2016120318233119983_zqEeWMw4.mp4
2016-12-03,787920,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787920.html,http://www.xingning.gov.cn/xingning/files/2016120319342619985_DZYTsp4l.mp4
2016-12-04,787926,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787926.html,http://www.xingning.gov.cn/xingning/files/2016120419463820006_UeEXdtla.mp4
2016-12-05,787972,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_787972.html,http://www.xingning.gov.cn/xingning/files/2016120519324620066_wckENCzq.mp4
2016-12-06,788046,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788046.html,http://www.xingning.gov.cn/xingning/files/2016120619174020185_dsUuX4Zg.mp4
2016-12-07,788105,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788105.html,http://www.xingning.gov.cn/xingning/files/2016120719453820261_Hv9qKS2W.mp4
2016-12-08,788155,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788155.html,http://www.xingning.gov.cn/xingning/files/2016120820503320324_IC3um0vD.mp4
2016-12-09,788216,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788216.html,http://www.xingning.gov.cn/xingning/files/2016120921083020406_ruibOPyP.mp4
2016-12-10,788224,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788224.html,http://www.xingning.gov.cn/xingning/files/2016121020433320419_Ac819OqJ.mp4
2016-12-11,788230,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788230.html,http://www.xingning.gov.cn/xingning/files/2016121118433820521_GOfvpMrh.mp4
2016-12-12,788289,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788289.html,http://www.xingning.gov.cn/xingning/files/2016121219484120613_ngfD91cZ.mp4
2016-12-13,788350,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788350.html,http://www.xingning.gov.cn/xingning/files/2016121510281321149_xkX7KLFX.mp4
2016-12-14,788392,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788392.html,http://www.xingning.gov.cn/xingning/files/2016121420013921031_cxjLeuQm.mp4
2016-12-15,788444,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788444.html,http://www.xingning.gov.cn/xingning/files/2016121520542321276_fRkNgm74.mp4
2016-12-16,788497,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788497.html,http://www.xingning.gov.cn/xingning/files/2016121621174421294_58KztMSw.mp4
2016-12-17,788528,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788528.html,http://www.xingning.gov.cn/xingning/files/2016121720161521298_RJ3sGRUQ.mp4
2016-12-18,788531,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788531.html,http://www.xingning.gov.cn/xingning/files/2016121819581021427_g6544dGg.mp4
2016-12-19,788585,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788585.html,http://www.xingning.gov.cn/xingning/files/2016121921375821577_HmTCebMW.mp4
2016-12-20,788615,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788615.html,http://www.xingning.gov.cn/xingning/files/2016122021273621616_f4CTQ8fh.mp4
2016-12-21,788668,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788668.html,http://www.xingning.gov.cn/xingning/files/2016122120020021672_NPfPZuyA.mp4
2016-12-22,788713,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788713.html,http://www.xingning.gov.cn/xingning/files/2016122220322921706_zg8G5Zb3.mp4
2016-12-23,788763,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788763.html,http://www.xingning.gov.cn/xingning/files/2016122608572521792_cwBgi0g0.mp4
2016-12-24,788777,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788777.html,http://www.xingning.gov.cn/xingning/files/2016122419375121763_zVqvTePq.mp4
2016-12-25,788790,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788790.html,http://www.xingning.gov.cn/xingning/files/2016122519453821774_KYZcObG8.mp4
2016-12-26,788821,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788821.html,http://www.xingning.gov.cn/xingning/files/2016122620080221847_quHhqkBK.mp4
2016-12-27,788866,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788866.html,http://www.xingning.gov.cn/xingning/files/2016122720004921880_v9edMByq.mp4
2016-12-28,788894,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788894.html,http://www.xingning.gov.cn/xingning/files/2016122821224521976_tQrfAMNk.mp4
2016-12-29,788930,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788930.html,http://www.xingning.gov.cn/xingning/files/2016122919415022003_cHUxkxod.mp4
2016-12-30,788980,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788980.html,http://www.xingning.gov.cn/xingning/files/2016123020145022075_xOJIVlaV.mp4
2016-12-31,788984,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788984.html,http://www.xingning.gov.cn/xingning/files/2016123108372522083_1hq2yFlp.mp4
2017-01-01,788996,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788996.html,http://www.xingning.gov.cn/xingning/files/2017010120074822100_OECTGPs8.mp4
2017-01-02,788998,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_788998.html,http://www.xingning.gov.cn/xingning/files/2017010219541022103_0H4u8dij.mp4
2017-01-03,789041,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789041.html,http://www.xingning.gov.cn/xingning/files/2017010320190622158_loiSQdQH.mp4
2017-01-04,789081,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789081.html,http://www.xingning.gov.cn/xingning/files/2017010419293922235_Hofr3396.mp4
2017-01-05,789123,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789123.html,http://www.xingning.gov.cn/xingning/files/2017010520041222319_5tWsuCa8.mp4
2017-01-06,789163,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789163.html,http://www.xingning.gov.cn/xingning/files/2017010619521522392_V8HUpXdb.mp4
2017-01-07,789167,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789167.html,http://www.xingning.gov.cn/xingning/files/2017010721023722403_bgyRxgj4.mp4
2017-01-08,789170,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789170.html,http://www.xingning.gov.cn/xingning/files/2017010820090122409_Cnd7H68p.mp4
2017-01-09,789241,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789241.html,http://www.xingning.gov.cn/xingning/files/2017010921452722523_Nv2voYhi.mp4
2017-01-10,789294,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789294.html,http://www.xingning.gov.cn/xingning/files/2017011021451722591_kmvKVEWt.mp4
2017-01-11,789339,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789339.html,http://www.xingning.gov.cn/xingning/files/2017011121280722699_GE2iXkSy.mp4
2017-01-12,789375,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789375.html,http://www.xingning.gov.cn/xingning/files/2017011219460622738_DRxc8Izy.mp4
2017-01-13,789414,http://www.xingning.gov.cn/jrxn/spxw/cxyx/content/post_789414.html,http://www.xingning.gov.cn/xingning/files/2017011319162222793_NowzC7J8.mp4
